  year  month    day   hour    Press     Rain     SRad     NRad        H       LE        G    Ta002     U010   D010   ust005      wT005
  2008      5     20  15.25   1017.7      0.0    592.3    361.6    100.4    155.8      6.9    15.80     5.74     14    0.407     0.0885
  2008      5     20  15.75   1017.7      0.0    506.3    289.4     91.3    169.7      1.7    15.23     6.59     15    0.497     0.0817
  2008      5     20  16.25   1017.6      0.0    445.7    243.6     73.0    138.3     -2.8    15.00     6.95      9    0.536     0.0654
  2008      5     20  16.75   1017.6      0.0    357.3    177.5     42.7    118.1     -6.6    14.77     6.88     10    0.489     0.0399
  2008      5     20  17.25   1017.7      0.0    271.0    117.4     20.7    105.8     -9.5    14.47     6.34     11    0.502     0.0215
  2008      5     20  17.75   1017.8      0.0    191.7     61.4     -1.0     83.3    -11.5    14.07     6.24      4    0.523     0.0030
  2008      5     20  18.25   1017.9      0.0    117.3      7.2    -26.8     53.5    -12.5    13.70     5.19      8    0.437    -0.0191
  2008      5     20  18.75   1018.0      0.0     56.3    -28.0    -35.5     28.3    -12.6    13.50     4.12     37    0.274    -0.0272
  2008      5     20  19.25   1018.2      0.0     12.0    -53.4    -45.3     24.5    -12.1    12.73     4.37     41    0.275    -0.0352
  2008      5     20  19.75   1018.5      0.0      0.0    -60.5    -44.2     16.1    -11.5    12.23     3.74     49    0.263    -0.0347
  2008      5     20  20.25   1018.8      0.0      0.0    -59.8    -30.8      7.5    -11.0    11.43     3.55     39    0.182    -0.0242
  2008      5     20  20.75   1019.0      0.0      0.0    -60.4    -46.4     12.8    -10.8    11.07     4.00     44    0.261    -0.0365
  2008      5     20  21.25   1019.1      0.0      0.0    -59.8    -34.4      8.4    -10.5    10.83     3.65     43    0.226    -0.0270
  2008      5     20  21.75   1019.2      0.0      0.0    -57.4    -40.1      8.5    -10.4    10.53     3.72     45    0.230    -0.0315
  2008      5     20  22.25   1019.2      0.0      0.0    -58.0    -34.2      6.1    -10.5    10.07     3.58     43    0.188    -0.0269
  2008      5     20  22.75   1019.2      0.0      0.0    -56.3    -33.7      5.2    -11.1     9.80     3.58     39    0.207    -0.0265
  2008      5     20  23.25   1019.1      0.0      0.0    -56.8    -42.0      6.4    -12.7     9.50     3.53     47    0.234    -0.0330
  2008      5     20  23.75   1019.1      0.0      0.0    -55.4    -39.2      7.2    -15.3     9.10     3.43     56    0.209    -0.0307
  2008      5     21   0.25   1019.0      0.0      0.0    -57.1    -44.2      6.9    -12.2     8.77     3.76     61    0.254    -0.0347
  2008      5     21   0.75   1019.0      0.0      0.0    -55.9    -36.0      5.0    -12.1     8.60     3.74     61    0.221    -0.0283
  2008      5     21   1.25   1019.0      0.0      0.0    -54.7    -34.7      2.9    -12.4     8.03     3.30     62    0.213    -0.0273
  2008      5     21   1.75   1018.9      0.0      0.0    -52.5    -27.4      1.1    -13.1     7.63     3.36     62    0.169    -0.0215
  2008      5     21   2.25   1018.8      0.0      0.0    -51.4    -26.3      1.7    -13.7     7.33     3.22     61    0.178    -0.0207
  2008      5     21   2.75   1018.7      0.0      0.0    -52.3    -26.5      0.3    -13.8     6.93     3.17     52    0.192    -0.0209
  2008      5     21   3.25   1018.6      0.0      0.0    -52.5    -29.4      0.4    -13.5     6.90     3.15     49    0.175    -0.0231
  2008      5     21   3.75   1018.6      0.0      5.3    -48.4    -25.2     -1.8    -12.7     6.73     2.76     44    0.141    -0.0199
  2008      5     21   4.25   1018.6      0.0     34.3    -32.3    -20.3      1.0    -11.4     6.77     2.83     38    0.161    -0.0159
  2008      5     21   4.75   1018.6      0.0     88.7     -0.4    -13.9      9.5     -9.5     7.20     2.85     39    0.210    -0.0105
  2008      5     21   5.25   1018.7      0.0    145.3     35.7     -4.2     21.5     -6.6     8.30     3.06     54    0.219    -0.0024
  2008      5     21   5.75   1018.6      0.0    231.0     92.1     15.2     45.1     -2.7     9.10     3.68     58    0.260     0.0141
  2008      5     21   6.25   1018.7      0.0    309.3    143.9     32.6     55.1      2.0     9.97     3.76     58    0.258     0.0284
  2008      5     21   6.75   1018.7      0.0    392.3    201.3     48.8     72.7      7.1    11.03     3.28     56    0.244     0.0421
  2008      5     21   7.25   1018.8      0.0    468.7    258.4     67.3     99.4     12.5    12.13     3.71     67    0.292     0.0583
  2008      5     21   7.75   1018.7      0.0    544.0    313.6     78.4    118.4     18.2    13.07     3.36     58    0.260     0.0683
  2008      5     21   8.25   1018.8      0.0    618.7    371.7     98.8    150.2     24.1    13.97     3.48     59    0.252     0.0864
  2008      5     21   8.75   1018.7      0.0    660.0    403.5    120.7    186.3     30.1    14.67     4.12     91    0.302     0.1060
  2008      5     21   9.25   1018.5      0.0    731.7    456.9    103.5    196.4     35.6    15.50     3.52     60    0.245     0.0929
  2008      5     21   9.75   1018.4      0.0    805.7    519.1    121.8    221.2     40.0    15.90     3.58     71    0.233     0.1090
  2008      5     21  10.25   1018.3      0.0    758.0    496.4    110.5    221.2     43.3    16.33     3.37    123    0.278     0.1001
  2008      5     21  10.75   1018.0      0.0    662.7    424.7    107.3    214.3     45.5    16.23     3.39    103    0.252     0.0972
  2008      5     21  11.25   1017.8      0.0    895.3    590.0      NaN      NaN     46.3    16.87     3.87     92      NaN        NaN
  2008      5     21  11.75   1017.6      0.0    904.3    601.4    169.0    332.3     45.7    17.17     3.42    101    0.310     0.1533
  2008      5     21  12.25   1017.5      0.0    630.7    406.3     95.1    225.8     43.4    16.97     3.79     77    0.303     0.0882
  2008      5     21  12.75   1017.3      0.0    753.0    489.0    101.6    236.6     39.5    17.27     3.34     74    0.257     0.0941
  2008      5     21  13.25   1017.2      0.0    766.7    492.5    121.8    268.5     34.6    17.93     2.97     85    0.215     0.1123
  2008      5     21  13.75   1017.0      0.0    705.0    448.9    104.6    257.5     29.3    17.87     3.55     62    0.209     0.0978
  2008      5     21  14.25   1016.8      0.0    744.0    460.9    100.4    239.0     23.9    18.20     3.36    119    0.213     0.0936
  2008      5     21  14.75   1016.7      0.0    670.0    405.2     61.3    164.8     18.4    18.20     3.05    101    0.181     0.0581
  2008      5     21  15.25   1016.5      0.0    379.0    209.9     34.2    150.8     12.6    17.73     3.47    112    0.279     0.0353
  2008      5     21  15.75   1016.4      0.0    517.3    285.6     50.7    156.0      6.7    18.10     2.49    129    0.188     0.0490
  2008      5     21  16.25   1016.2      0.0    444.7    240.7     50.6    186.6      1.1    18.20     3.22     98    0.216     0.0505
  2008      5     21  16.75   1016.1      0.0    274.0    121.9      1.4    101.2     -3.6    17.53     2.76    109    0.215     0.0061
  2008      5     21  17.25   1016.1      0.0    264.3    114.7     -0.4    105.3     -7.4    17.80     3.16     74    0.219     0.0048
  2008      5     21  17.75   1016.2      0.0    181.7     52.9    -12.7     55.2    -10.3    17.57     2.51    101    0.180    -0.0077
  2008      5     21  18.25   1016.3      0.0    105.7      8.8    -21.9     35.6    -12.5    17.03     2.29     81    0.127    -0.0161
  2008      5     21  18.75   1016.3      0.0     49.3    -19.3    -10.1     10.4    -14.2    16.30     1.94     51    0.053    -0.0077
  2008      5     21  19.25   1016.4      0.0     12.7    -37.8     -7.3      4.9    -15.4    15.33     1.88     67    0.049    -0.0057
  2008      5     21  19.75   1016.5      0.0      0.0    -39.0    -10.9      5.7    -16.1    14.73     1.96     77    0.058    -0.0086
  2008      5     21  20.25   1016.8      0.0      0.0    -44.2    -15.8      5.6    -16.3    14.33     2.11     86    0.093    -0.0126
  2008      5     21  20.75   1016.7      0.0      0.0    -39.9     -8.4      5.8    -16.2    13.63     2.01     79    0.051    -0.0065
  2008      5     21  21.25   1016.8      0.0      0.0    -38.2    -10.1      4.9    -15.9    13.40     2.16     86    0.082    -0.0079
  2008      5     21  21.75   1016.9      0.0      0.0    -39.8    -16.2      7.7    -15.5    12.77     2.06     81    0.094    -0.0127
  2008      5     21  22.25   1016.9      0.0      0.0    -40.1    -17.6      5.0    -15.0    12.33     2.24     78    0.093    -0.0140
  2008      5     21  22.75   1017.0      0.0      0.0    -41.1    -20.6      7.3    -14.3    11.87     2.47     79    0.127    -0.0162
  2008      5     21  23.25   1017.0      0.0      0.0    -39.0    -25.5      9.4    -13.6    10.93     2.96     41    0.166    -0.0200
  2008      5     21  23.75   1016.9      0.0      0.0    -45.1    -25.4      5.8    -12.8    10.10     3.22     38    0.173    -0.0200
  2008      5     22   0.25   1016.9      0.0      0.0    -47.2    -38.9      7.9    -13.8     9.97     3.41     56    0.191    -0.0307
  2008      5     22   0.75   1016.8      0.0      0.0    -49.7    -40.1      9.8    -14.4    10.33     3.43     69    0.239    -0.0315
  2008      5     22   1.25   1016.6      0.0      0.0    -47.4    -36.9      6.5    -13.4    10.43     3.26     72    0.220    -0.0292
  2008      5     22   1.75   1016.5      0.0      0.0    -51.7    -34.2      3.7    -11.1    10.03     3.26     70    0.211    -0.0271
  2008      5     22   2.25   1016.4      0.0      0.0    -47.0    -20.1      1.1     -8.7     9.30     2.71     61    0.141    -0.0160
  2008      5     22   2.75   1016.3      0.0      0.0    -45.5    -28.1      0.8     -7.0     9.13     2.92     65    0.170    -0.0223
  2008      5     22   3.25   1016.2      0.0      0.0    -48.5    -28.4      0.9     -5.9     9.13     3.12     61    0.184    -0.0225
  2008      5     22   3.75   1016.2      0.0      3.7    -44.6    -21.6     -0.1     -4.7     8.53     3.00     59    0.147    -0.0171
  2008      5     22   4.25   1016.3      0.0     21.7    -27.7    -17.3      1.3     -2.8     8.37     2.65     62    0.138    -0.0136
  2008      5     22   4.75   1016.4      0.0     47.7     -3.1    -12.3      6.9     -0.6     8.67     2.62     60    0.153    -0.0094
  2008      5     22   5.25   1016.5      0.0     97.7     36.9     -1.9     16.0      1.6     9.40     2.14     63    0.173    -0.0008
  2008      5     22   5.75   1016.6      0.0    218.3     97.3     10.8     32.0      3.7    11.00     2.40     84    0.170     0.0101
  2008      5     22   6.25   1016.6      0.0    294.7    135.9     28.3     54.5      6.4    11.83     2.34     89    0.241     0.0252
  2008      5     22   6.75   1016.7      0.0    377.7    189.7     48.7     77.9      9.9    12.70     2.65     94    0.251     0.0426
  2008      5     22   7.25   1016.7      0.0    425.7    229.2     58.7     92.3     13.6    13.53     2.74    104    0.203     0.0515
  2008      5     22   7.75   1016.7      0.0    379.0    209.0     42.5     77.8     16.7    14.10     2.36    109    0.186     0.0378
  2008      5     22   8.25   1016.7      0.0    366.3    207.8     45.4     91.4     18.8    14.33     2.10     74    0.149     0.0409
  2008      5     22   8.75   1016.7      0.0    615.0    384.5     89.2    159.1     21.0    15.63     2.61     84    0.224     0.0797
  2008      5     22   9.25   1016.7      0.0    594.3    368.7     84.7    158.7     24.3    16.17     2.59     99    0.160     0.0762
  2008      5     22   9.75   1016.5      0.0    802.0    512.8    117.4    245.7     28.8    17.83     2.11     92    0.141     0.1075
  2008      5     22  10.25   1016.4      0.0    826.7    533.5    136.9    328.3     33.2    18.70     2.41    106      NaN     0.1278
  2008      5     22  10.75   1016.3      0.0    616.7    392.6     73.3    222.7     35.8    18.90     2.35    158    0.189     0.0709
  2008      5     22  11.25   1016.3      0.0    460.0    292.9     35.3    192.2     36.1    18.77     2.62    168    0.174     0.0383
  2008      5     22  11.75   1016.2      0.0    628.7    409.7     55.6    219.4     34.7    19.17     1.87    159      NaN     0.0563
  2008      5     22  12.25   1016.1      0.0    754.3    500.2     87.4    238.5     33.0    19.60     2.71    122    0.203     0.0834
  2008      5     22  12.75   1015.9      0.0    463.3    295.8     46.4    167.5     31.6    19.20     2.54     68    0.162     0.0463
  2008      5     22  13.25   1015.8      0.0    565.7    363.1     59.1    202.8     30.0    19.40     2.53    102    0.187     0.0585
  2008      5     22  13.75   1015.7      0.0    476.0    291.6     41.5    189.7     27.3    19.53     2.12     92    0.146     0.0434
  2008      5     22  14.25   1015.7      0.0    306.3    192.3      7.0    154.4     23.5    19.07     3.40     87    0.217     0.0133
  2008      5     22  14.75   1015.6      0.0    307.3    185.8      6.0    119.0     19.3    19.17     2.75    112    0.194     0.0107
  2008      5     22  15.25   1015.6      0.0    290.7    179.8      5.1    114.5     15.5    19.23     2.40    103    0.163     0.0098
  2008      5     22  15.75   1015.6      0.0    253.3    158.0     -2.4    103.9     12.6    19.07     3.22    100    0.222     0.0031
  2008      5     22  16.25   1015.4      0.0    281.3    170.5      4.0    100.2     10.2    19.13     2.79     92    0.174     0.0083
  2008      5     22  16.75   1015.3      0.0    173.7    100.8    -10.9     86.4      7.6    18.83     2.83    115    0.199    -0.0047
  2008      5     22  17.25   1015.2      0.0    116.7     63.7    -11.5     50.2      4.7    18.53     2.42    104    0.152    -0.0070
  2008      5     22  17.75   1015.4      0.0     58.0     27.5    -11.1     26.3      1.6    18.17     2.20    106    0.103    -0.0078
  2008      5     22  18.25   1015.4      0.0     24.3      5.6     -8.4     16.5     -1.4    17.73     1.69     97    0.084    -0.0060
  2008      5     22  18.75   1015.4      0.0     14.7      0.2     -3.3      6.4     -4.2    17.40     1.62    103    0.051    -0.0024
